branch_id;serie;emission_date;weight;weight_m3;weight_charged;m3;shipping_value;tax_amount;total_value;type_transportation;lot;origin_branch_id;recipient_branch_id;calculation_branch_id;debit_branch_id;shipping_table_order;shipping_table;shipping_type;insurance;insurance_contract;delivery_time;doct_blocked;sender_customer_id;recipient_customer_id;consignee_customer_id;debtor_customer_id;customer_calculation_id;delivery_route_id;delivery_date;cte_protocol;cte_key;cte_situation;cte_sefaz_return;cost_center_id;bill
11;12;2022-10-11 11:02:24;5;43;49,370000;25,340000;33643.5; 1009.31 ; 34652.81 ;FOB;78;8;25;25;25;3;1;AEREO;Averbado;2390724;2024-03-04;0;29;556;;556;556;1;2024-02-26;631281410;11202210290812650001435512926432717010891222;Autorizado;Autorizado;1;
23;12;2022-01-29 05:31:12;14;49;31,050000;37,990000;35721.54; 357.22 ; 36078.76 ;FOB;26;13;12;12;12;3;1;AEREO;Averbado;1413296;2024-02-15;0;181;82;;82;82;1;2024-02-29;927403773;34202212908126500014355127763358160108832222;Aguardando retorno da Sefaz;Autorizado;1;
9;13;2022-11-22 19:12:00;22;9;53,860000;28,320000;21099.46; 210.99 ; 21310.45 ;FOB;82;11;10;10;10;3;1;AEREO;Averbado;2521948;2024-02-26;0;541;195;;195;195;1;2024-02-16;426115727;12202211290812650001435513686426889010819444;Rejeitado;Schema Invalido;1;
19;13;2023-06-27 05:31:12;48;12;30,210000;35,980000;20126; 201.26 ; 20327.26 ;FOB;14;11;5;5;5;2;1;AEREO;Não Averbado;;2024-02-18;0;775;875;;875;875;1;2024-02-29;274341909;29202362908126500014355134120083680108381111;Autorizado;Autorizado;1;
17;15;2023-06-02 09:50:24;31;41;11,350000;18,480000;22633.98; 452.68 ; 23086.66 ;CIF;59;9;3;9;9;2;1;RODOVIARIO;Não Averbado;;2024-03-01;0;401;901;;401;401;1;2024-02-19;198289321;18202362908126500014355158246060210108340000;Autorizado;Autorizado;1;
18;12;2024-01-15 14:52:48;24;10;18,230000;39,640000;4744.33; 94.89 ; 4839.22 ;CIF;63;1;18;1;1;3;1;AEREO;Averbado;343095;2024-03-02;0;77;67;;77;77;1;;805733355;43202412908126500014355126310876430108375555;Aguardando retorno da Sefaz;Autorizado;1;
5;15;2022-07-27 20:52:48;2;50;45,340000;22,530000;19977.56; 199.78 ; 20177.34 ;CIF;19;3;16;3;3;2;1;AEREO;Averbado;2512186;2024-02-15;0;793;673;;793;793;1;2024-03-02;323614513;34202272908126500014355151416944360108482222;Aguardando retorno da Sefaz;Autorizado;1;
15;15;2022-07-08 12:00:00;6;11;10,140000;15,420000;21051.7; 631.55 ; 21683.25 ;FOB;72;7;11;11;11;1;1;AEREO;Não Averbado;;2024-02-21;0;370;303;;303;303;1;;463871342;33202272908126500014355154314860601082377777;Rejeitado;Schema Invalido;1;
9;10;2022-04-12 09:50:24;35;22;6,120000;17,080000;34030.7; 340.31 ; 34371.01 ;CIF;74;10;11;10;10;1;1;AEREO;Averbado;1046916;2024-02-28;0;760;364;;760;760;1;2024-03-01;166275759;41202242908126500014355108981664700108284444;Rejeitado;Schema Invalido;1;
18;13;2022-06-26 22:48:00;7;24;8,790000;1,520000;21347.53; 213.48 ; 21561.01 ;CIF;48;3;13;3;3;2;1;AEREO;Averbado;1059221;2024-02-16;0;590;942;;590;590;1;;300585469;47202262908126500014355131478037560108231111;Rejeitado;Schema Invalido;1;
18;15;2023-01-12 22:33:36;53;27;11,370000;50,260000;27511.25; 275.11 ; 27786.36 ;FOB;72;25;3;3;3;2;1;AEREO;Não Averbado;;2024-02-22;0;445;517;;517;517;1;2024-02-23;527282889;21202312908126500014355152514484280108964444;Rejeitado;Schema Invalido;1;
5;12;2023-08-09 20:09:36;34;14;41,230000;33,190000;4999.9; 50 ; 5049.9 ;CIF;51;15;24;15;15;2;1;RODOVIARIO;Averbado;2437302;2024-02-23;0;132;234;;132;132;1;2024-02-26;453364552;45202382908126500014355126983803730108404444;Autorizado;Autorizado;1;
17;15;2022-03-07 19:26:24;20;10;35,090000;27,620000;1598.71; 31.97 ; 1630.68 ;FOB;94;20;24;24;24;2;1;RODOVIARIO;Não Averbado;;2024-02-25;0;639;37;;37;37;1;2024-02-26;332165414;36202232908126500014355152651412050108805555;Rejeitado;Schema Invalido;1;
6;12;2022-11-25 00:28:48;36;42;15,990000;42,520000;6970.51; 139.41 ; 7109.92 ;FOB;73;3;5;5;5;3;1;AEREO;Averbado;105344;2024-02-18;0;359;426;;426;426;1;;803276994;23202211290812650001435512415088846010871777;Rejeitado;Schema Invalido;1;
12;10;2023-08-13 09:50:24;8;34;54,100000;15,030000;11884.41; 118.84 ; 12003.25 ;CIF;48;5;23;5;5;3;1;AEREO;Não Averbado;;2024-02-25;0;700;787;;700;700;1;2024-02-25;616403030;40202382908126500014355104349031030108732222;Rejeitado;Schema Invalido;1;
11;15;2024-01-26 21:50:24;19;49;10,080000;9,920000;9297.34; 185.95 ; 9483.29 ;FOB;85;20;14;14;14;1;1;AEREO;Averbado;877507;2024-02-27;0;525;710;;710;710;1;;251015679;43202412908126500014355155642623370108730000;Autorizado;Autorizado;1;
8;10;2023-11-20 04:48:00;20;25;26,460000;25,300000;26652.13; 533.04 ; 27185.17 ;FOB;29;17;25;25;25;1;1;AEREO;Averbado;985681;2024-02-29;0;130;403;;403;403;1;2024-02-25;967834285;38202311290812650001435510909336850108147777;Aguardando retorno da Sefaz;Autorizado;1;
25;11;2022-10-07 11:16:48;34;7;19,390000;5,820000;30622.86; 306.23 ; 30929.09 ;FOB;13;21;22;22;22;2;1;AEREO;Não Averbado;;2024-02-21;0;999;252;;252;252;1;2024-02-23;448137332;48202210290812650001435511659914880108150000;Autorizado;Autorizado;1;
10;10;2022-06-26 11:45:36;18;7;48,370000;45,580000;28188.03; 563.76 ; 28751.79 ;FOB;8;10;1;1;1;2;1;RODOVIARIO;Averbado;1447248;2024-03-01;0;825;34;;34;34;1;;739410582;20202262908126500014355107557202720108438888;Autorizado;Autorizado;1;
8;10;2022-08-25 15:36:00;30;51;38,370000;20,910000;13165.49; 263.31 ; 13428.8 ;FOB;79;25;13;13;13;1;1;AEREO;Não Averbado;;2024-02-21;0;400;338;;338;338;1;;926403599;38202282908126500014355101624005250108837777;Autorizado;Autorizado;1;
17;14;2022-02-04 10:19:12;20;51;4,090000;18,860000;4480.87; 134.43 ; 4615.3 ;CIF;36;20;1;20;20;2;1;RODOVIARIO;Averbado;1670068;2024-02-25;0;133;389;;133;133;1;2024-02-16;387237876;47202222908126500014355141358242600108148888;Autorizado;Autorizado;1;
22;14;2023-04-08 09:21:36;25;21;35,330000;12,510000;28673.65; 573.47 ; 29247.12 ;CIF;39;19;12;19;19;2;1;AEREO;Averbado;856412;2024-02-23;0;456;74;;456;456;1;2024-02-20;590848917;33202342908126500014355141114960990108956666;Aguardando retorno da Sefaz;Autorizado;1;
16;13;2022-03-05 18:43:12;14;1;51,300000;21,210000;20396.17; 203.96 ; 20600.13 ;FOB;79;24;11;11;11;3;1;AEREO;Não Averbado;;2024-02-19;0;264;638;;638;638;1;2024-03-02;170880583;38202232908126500014355137167766670108215555;Rejeitado;Schema Invalido;1;
12;13;2023-02-04 04:48:00;40;36;2,710000;29,900000;10628.38; 318.85 ; 10947.23 ;FOB;92;16;1;1;1;2;1;RODOVIARIO;Não Averbado;;2024-03-02;0;700;451;;451;451;1;;931231695;24202322908126500014355135540775630108849999;Aguardando retorno da Sefaz;Autorizado;1;
22;12;2023-12-03 21:21:36;47;40;48,750000;28,380000;1305.46; 26.11 ; 1331.57 ;FOB;16;12;17;17;17;2;1;AEREO;Não Averbado;;2024-02-14;0;27;407;;407;407;1;;333137982;28202312290812650001435512413334123010871666;Aguardando retorno da Sefaz;Autorizado;1;
12;10;2022-12-25 13:55:12;28;42;54,090000;40,540000;1535.35; 46.06 ; 1581.41 ;CIF;94;25;15;25;25;3;1;RODOVIARIO;Não Averbado;;2024-03-05;0;962;801;;962;962;1;2024-02-18;622161033;16202212290812650001435510244827673010873777;Rejeitado;Schema Invalido;1;
23;14;2022-03-19 22:04:48;4;24;43,830000;30,680000;34497.7; 344.98 ; 34842.68 ;CIF;38;8;9;8;8;1;1;RODOVIARIO;Averbado;1257722;2024-02-23;0;10;54;;10;10;1;;679789434;32202232908126500014355145044438070108413333;Rejeitado;Schema Invalido;1;
25;14;2022-07-05 05:16:48;53;14;38,510000;23,950000;24025.09; 720.75 ; 24745.84 ;FOB;25;17;18;18;18;2;1;AEREO;Averbado;690632;2024-03-02;0;218;847;;847;847;1;;324308338;36202272908126500014355147738581301084377777;Aguardando retorno da Sefaz;Autorizado;1;
16;15;2022-11-28 16:04:48;51;13;28,940000;52,000000;4115.26; 82.31 ; 4197.57 ;CIF;12;4;25;4;4;2;1;AEREO;Averbado;865962;2024-02-29;0;740;814;;740;740;1;2024-02-19;926583486;49202211290812650001435515533352439010838888;Autorizado;Autorizado;1;
18;11;2023-06-08 06:00:00;35;44;26,860000;39,730000;1140.99; 11.41 ; 1152.4 ;CIF;27;8;22;8;8;3;1;RODOVIARIO;Averbado;2350053;2024-02-21;0;851;387;;851;851;1;;865476760;18202362908126500014355119397486240108282222;Rejeitado;Schema Invalido;1;
24;10;2022-10-16 04:04:48;3;15;50,620000;17,580000;3053.92; 30.54 ; 3084.46 ;CIF;64;19;5;19;19;1;1;AEREO;Averbado;1622163;2024-03-02;0;360;96;;360;360;1;;682195156;30202210290812650001435510507326190010814666;Aguardando retorno da Sefaz;Autorizado;1;
20;14;2023-03-23 07:12:00;47;51;42,350000;38,730000;14718.9; 147.19 ; 14866.09 ;FOB;68;22;3;3;3;1;1;RODOVIARIO;Averbado;634470;2024-02-17;0;224;350;;350;350;1;2024-03-03;581908928;15202332908126500014355149706757620108780000;Autorizado;Autorizado;1;
23;14;2023-01-06 14:38:24;22;32;16,230000;26,860000;13599.93; 136 ; 13735.93 ;FOB;96;4;20;20;20;2;1;AEREO;Não Averbado;;2024-03-01;0;974;939;;939;939;1;2024-02-20;997148777;50202312908126500014355143711032470108978888;Aguardando retorno da Sefaz;Autorizado;1;
23;12;2023-01-13 04:19:12;55;55;22,320000;44,160000;2908.64; 87.26 ; 2995.9 ;FOB;59;5;12;12;12;3;1;AEREO;Averbado;1213830;2024-02-14;0;452;368;;368;368;1;;741632204;44202312908126500014355128687633540108370000;Aguardando retorno da Sefaz;Autorizado;1;
1;10;2022-03-02 19:40:48;54;38;3,570000;17,190000;1527.64; 30.55 ; 1558.19 ;FOB;56;2;15;15;15;1;1;RODOVIARIO;Averbado;2301870;2024-02-22;0;201;269;;269;269;1;;211763101;48202232908126500014355109808550200108973333;Autorizado;Autorizado;1;
9;13;2022-11-06 14:09:36;15;47;13,910000;27,470000;28165.91; 563.32 ; 28729.23 ;FOB;24;17;20;20;20;2;1;AEREO;Não Averbado;;2024-02-24;0;808;965;;965;965;1;2024-02-21;624625231;20202211290812650001435513739809070010882222;Aguardando retorno da Sefaz;Autorizado;1;
3;10;2023-04-06 05:45:36;18;14;33,410000;53,560000;25612.76; 768.38 ; 26381.14 ;CIF;18;16;5;16;16;1;1;AEREO;Não Averbado;;2024-02-18;0;170;786;;170;170;1;;330280968;32202342908126500014355108947748680108273333;Rejeitado;Schema Invalido;1;
3;14;2022-05-12 22:04:48;10;39;15,800000;16,770000;3629.2; 108.88 ; 3738.08 ;FOB;8;13;18;18;18;1;1;AEREO;Não Averbado;;2024-02-15;0;639;362;;362;362;1;;177550974;36202252908126500014355142101609130108976666;Autorizado;Autorizado;1;
23;10;2022-08-24 05:31:12;48;24;53,000000;7,760000;1451.43; 14.51 ; 1465.94 ;FOB;30;9;15;15;15;2;1;RODOVIARIO;Averbado;1096435;2024-03-01;0;293;943;;943;943;1;2024-03-05;864383545;11202282908126500014355101932066350108484444;Autorizado;Autorizado;1;
12;15;2022-08-12 08:38:24;16;6;14,650000;33,240000;25483.27; 509.67 ; 25992.94 ;FOB;71;22;23;23;23;2;1;AEREO;Não Averbado;;2024-02-25;0;852;258;;258;258;1;2024-02-15;615281637;32202282908126500014355158249088590108449999;Autorizado;Autorizado;1;
2;15;2023-05-18 08:09:36;51;26;18,710000;16,570000;30464.44; 913.93 ; 31378.37 ;FOB;90;15;22;22;22;1;1;AEREO;Averbado;1859603;2024-03-03;0;110;310;;310;310;1;2024-02-28;799534360;33202352908126500014355152855359770108399999;Rejeitado;Schema Invalido;1;
13;13;2022-09-29 21:21:36;28;21;42,240000;24,110000;3749.79; 75 ; 3824.79 ;CIF;22;2;7;2;2;1;1;RODOVIARIO;Não Averbado;;2024-03-05;0;911;209;;911;911;1;;289121627;24202292908126500014355139283489120108230000;Rejeitado;Schema Invalido;1;
10;12;2023-07-17 16:19:12;32;46;31,530000;38,380000;13146.45; 394.39 ; 13540.84 ;CIF;15;13;10;13;13;2;1;AEREO;Não Averbado;;2024-03-03;0;160;702;;160;160;1;2024-03-04;814692489;28202372908126500014355127245110990108286666;Rejeitado;Schema Invalido;1;
23;12;2023-11-27 18:57:36;42;15;19,830000;31,820000;35718.55; 357.19 ; 36075.74 ;CIF;17;13;22;13;13;1;1;RODOVIARIO;Não Averbado;;2024-02-28;0;480;842;;480;480;1;;121288187;13202311290812650001435512861957256010853888;Rejeitado;Schema Invalido;1;
8;15;2022-09-03 11:02:24;24;51;51,500000;47,130000;23238.74; 697.16 ; 23935.9 ;FOB;23;3;7;7;7;2;1;AEREO;Averbado;1990394;2024-02-20;0;728;995;;995;995;1;;338092106;14202292908126500014355156447166090108308888;Aguardando retorno da Sefaz;Autorizado;1;
23;14;2022-07-20 13:12:00;48;6;53,830000;6,470000;6052.24; 181.57 ; 6233.81 ;CIF;81;4;18;4;4;3;1;AEREO;Averbado;1298052;2024-02-16;0;129;269;;129;129;1;2024-02-17;449613382;40202272908126500014355142689291050108526666;Autorizado;Autorizado;1;
10;15;2024-01-05 18:00:00;27;21;29,130000;21,430000;25551.12; 255.51 ; 25806.63 ;CIF;78;18;20;18;18;1;1;AEREO;Não Averbado;;2024-02-17;0;195;628;;195;195;1;2024-02-18;186898084;16202412908126500014355156257094050108399999;Rejeitado;Schema Invalido;1;
7;11;2023-12-10 03:36:00;34;9;18,060000;21,010000;30627.39; 306.27 ; 30933.66 ;CIF;22;2;13;2;2;1;1;AEREO;Não Averbado;;2024-02-21;0;752;770;;752;752;1;;554932847;29202312290812650001435511860920176010814999;Autorizado;Autorizado;1;
23;13;2023-02-16 02:38:24;18;12;35,130000;42,470000;23539.8; 706.19 ; 24245.99 ;FOB;12;12;6;6;6;3;1;AEREO;Averbado;1410036;2024-02-20;0;581;102;;102;102;1;2024-02-24;155439714;25202322908126500014355131511086000108150000;Rejeitado;Schema Invalido;1;
16;14;2022-07-17 13:55:12;26;50;51,370000;45,270000;20951.66; 419.03 ; 21370.69 ;FOB;53;20;4;4;4;1;1;AEREO;Averbado;1719500;2024-02-22;0;256;829;;829;829;1;2024-02-15;967953364;23202272908126500014355146008418020108642222;Autorizado;Autorizado;1;
3;13;2022-02-26 08:52:48;43;36;41,920000;6,550000;26824.5; 268.25 ; 27092.75 ;CIF;4;10;7;10;10;3;1;RODOVIARIO;Não Averbado;;2024-02-25;0;885;258;;885;885;1;2024-02-22;738445533;17202222908126500014355133115736410108597777;Rejeitado;Schema Invalido;1;
13;14;2022-06-24 04:04:48;6;40;13,690000;47,650000;31759.62; 635.19 ; 32394.81 ;CIF;99;11;16;11;11;3;1;AEREO;Averbado;1551506;2024-02-15;0;291;222;;291;291;1;;501915076;19202262908126500014355145916724780108547777;Rejeitado;Schema Invalido;1;
2;10;2022-07-09 22:19:12;21;35;23,780000;5,940000;27836.17; 278.36 ; 28114.53 ;FOB;28;1;18;18;18;2;1;RODOVIARIO;Averbado;2453982;2024-02-20;0;659;173;;173;173;1;2024-02-21;569584940;14202272908126500014355108649607110108983333;Rejeitado;Schema Invalido;1;
6;12;2023-01-02 12:14:24;36;50;2,120000;36,440000;3124.88; 62.5 ; 3187.38 ;FOB;13;24;21;21;21;2;1;RODOVIARIO;Averbado;2421687;2024-02-28;0;296;960;;960;960;1;2024-02-24;760229779;49202312908126500014355122123162530108927777;Autorizado;Autorizado;1;
19;12;2022-06-06 23:45:36;54;12;51,920000;38,550000;13806.49; 414.19 ; 14220.68 ;CIF;53;7;8;7;7;2;1;AEREO;Não Averbado;;2024-02-29;0;104;261;;104;104;1;2024-02-27;880366427;18202262908126500014355125857171650108932222;Aguardando retorno da Sefaz;Autorizado;1;
19;13;2022-11-03 23:02:24;35;23;17,660000;34,840000;9595.14; 287.85 ; 9882.99 ;CIF;59;21;9;21;21;2;1;RODOVIARIO;Averbado;787089;2024-02-19;0;520;965;;520;520;1;;677923329;37202211290812650001435513943979769010835222;Rejeitado;Schema Invalido;1;
22;15;2023-05-04 20:38:24;7;28;23,830000;44,370000;19501.75; 585.05 ; 20086.8 ;CIF;12;16;3;16;16;1;1;AEREO;Averbado;517830;2024-02-25;0;536;636;;536;536;1;2024-02-27;138939236;27202352908126500014355154337941300108284444;Aguardando retorno da Sefaz;Autorizado;1;
9;14;2023-12-12 01:40:48;21;31;48,620000;46,520000;12887.08; 128.87 ; 13015.95 ;FOB;78;1;15;15;15;3;1;RODOVIARIO;Averbado;1335282;2024-03-03;0;697;101;;101;101;1;;613896370;18202312290812650001435514243578110108314444;Rejeitado;Schema Invalido;1;
19;14;2022-02-04 11:02:24;31;33;19,500000;21,990000;14409.06; 288.18 ; 14697.24 ;CIF;66;20;20;20;20;1;1;RODOVIARIO;Não Averbado;;2024-03-01;0;211;155;;211;211;1;2024-02-26;465295932;11202222908126500014355142311501670108180000;Rejeitado;Schema Invalido;1;
9;12;2023-04-12 19:55:12;6;14;33,830000;27,430000;12862.62; 385.88 ; 13248.5 ;FOB;8;2;18;18;18;3;1;RODOVIARIO;Averbado;1343060;2024-02-28;0;434;486;;486;486;1;2024-02-27;493149444;25202342908126500014355125043327280108210000;Aguardando retorno da Sefaz;Autorizado;1;
16;15;2023-10-09 19:12:00;3;7;9,060000;8,600000;15748.62; 472.46 ; 16221.08 ;CIF;38;9;11;9;9;1;1;AEREO;Averbado;413382;2024-03-01;0;892;10;;892;892;1;;783666327;43202310290812650001435515644282757010827666;Autorizado;Autorizado;1;
24;12;2023-10-25 09:07:12;22;17;52,900000;54,210000;13784.17; 137.84 ; 13922.01 ;FOB;35;9;13;13;13;2;1;RODOVIARIO;Averbado;2410565;2024-03-02;0;966;423;;423;423;1;2024-02-29;499628291;16202310290812650001435512601113616010879444;Rejeitado;Schema Invalido;1;
25;10;2022-09-20 15:36:00;17;9;31,320000;14,620000;20130.29; 603.91 ; 20734.2 ;FOB;93;11;12;12;12;1;1;AEREO;Não Averbado;;2024-03-02;0;992;546;;546;546;1;;359755524;53202292908126500014355109139316150108159999;Aguardando retorno da Sefaz;Autorizado;1;
17;13;2022-10-24 18:57:36;48;46;25,550000;2,120000;34897.22; 697.94 ; 35595.16 ;FOB;37;13;16;16;16;3;1;AEREO;Não Averbado;;2024-02-25;0;128;163;;163;163;1;;779142325;39202210290812650001435513319315214010819000;Autorizado;Autorizado;1;
8;15;2023-10-17 20:38:24;31;33;30,700000;48,540000;27163.63; 543.27 ; 27706.9 ;FOB;56;12;2;2;2;2;1;AEREO;Não Averbado;;2024-03-04;0;978;956;;956;956;1;2024-02-17;499314383;23202310290812650001435515529428009010810555;Aguardando retorno da Sefaz;Autorizado;1;
7;13;2023-08-30 18:57:36;46;20;21,550000;45,840000;31503.63; 315.04 ; 31818.67 ;FOB;14;16;5;5;5;3;1;AEREO;Averbado;548991;2024-02-26;0;226;718;;718;718;1;2024-03-02;353234036;53202382908126500014355133256817390108150000;Autorizado;Autorizado;1;
24;10;2023-07-07 18:00:00;31;53;46,710000;20,330000;13053.98; 261.08 ; 13315.06 ;FOB;1;14;7;7;7;2;1;AEREO;Não Averbado;;2024-02-19;0;76;394;;394;394;1;;488212877;46202372908126500014355109418749050108312222;Aguardando retorno da Sefaz;Autorizado;1;
10;10;2022-12-28 05:45:36;42;22;27,110000;46,750000;2940.89; 58.82 ; 2999.71 ;CIF;34;24;6;24;24;3;1;RODOVIARIO;Averbado;1642052;2024-02-23;0;313;85;;313;313;1;2024-03-04;133456690;34202212290812650001435510918659491010830222;Aguardando retorno da Sefaz;Autorizado;1;
20;10;2022-10-25 20:52:48;28;26;42,730000;40,660000;32916.23; 987.49 ; 33903.72 ;FOB;60;7;12;12;12;2;1;RODOVIARIO;Averbado;2243214;2024-02-29;0;76;95;;95;95;1;;207763085;18202210290812650001435510895897683010843444;Autorizado;Autorizado;1;
20;15;2023-04-04 04:04:48;27;14;13,980000;30,570000;2302.06; 23.02 ; 2325.08 ;FOB;2;11;19;19;19;1;1;RODOVIARIO;Averbado;1545745;2024-02-16;0;185;16;;16;16;1;2024-02-14;597713772;51202342908126500014355154261751400108418888;Autorizado;Autorizado;1;
4;13;2023-02-10 20:09:36;54;54;52,250000;28,840000;19902.24; 398.04 ; 20300.28 ;CIF;20;2;23;2;2;1;1;AEREO;Não Averbado;;2024-02-18;0;139;112;;139;139;1;;701145798;11202322908126500014355135025905080108821111;Autorizado;Autorizado;1;
16;10;2022-05-23 23:45:36;36;22;40,350000;10,080000;22239.55; 222.4 ; 22461.95 ;FOB;3;22;16;16;16;1;1;RODOVIARIO;Averbado;919778;2024-02-27;0;157;682;;682;682;1;;662577508;29202252908126500014355101970715160108967777;Rejeitado;Schema Invalido;1;
4;11;2023-08-03 00:28:48;42;31;14,090000;31,920000;20091.06; 401.82 ; 20492.88 ;FOB;42;19;6;6;6;2;1;AEREO;Não Averbado;;2024-02-24;0;651;734;;734;734;1;2024-02-18;488104376;43202382908126500014355116962910780108613333;Autorizado;Autorizado;1;
6;11;2022-05-15 06:43:12;31;24;42,200000;15,180000;13079.79; 261.6 ; 13341.39 ;CIF;8;16;4;16;16;2;1;AEREO;Não Averbado;;2024-02-20;0;806;941;;806;806;1;2024-02-23;906585579;30202252908126500014355113086156301088155555;Autorizado;Autorizado;1;
17;11;2023-02-15 04:33:36;34;35;37,770000;5,140000;10943.04; 109.43 ; 11052.47 ;CIF;7;21;2;21;21;3;1;RODOVIARIO;Não Averbado;;2024-03-03;0;86;231;;86;86;1;;440154009;52202322908126500014355118084175270108157777;Autorizado;Autorizado;1;
23;14;2023-05-31 11:16:48;36;51;36,420000;24,780000;1633.64; 49.01 ; 1682.65 ;CIF;97;20;3;20;20;2;1;AEREO;Não Averbado;;2024-02-14;0;337;584;;337;337;1;;510174435;36202352908126500014355145547584880108593333;Autorizado;Autorizado;1;
20;13;2023-10-08 06:14:24;34;39;4,470000;20,680000;9332.13; 279.96 ; 9612.09 ;CIF;70;14;8;14;14;2;1;AEREO;Não Averbado;;2024-02-24;0;599;556;;599;599;1;2024-02-16;813870943;18202310290812650001435513971610935010838111;Autorizado;Autorizado;1;
16;13;2022-07-10 04:33:36;4;40;26,630000;50,980000;11385.58; 113.86 ; 11499.44 ;CIF;49;14;23;14;14;1;1;RODOVIARIO;Não Averbado;;2024-02-27;0;426;398;;426;426;1;;434016021;39202272908126500014355139281113480108889999;Rejeitado;Schema Invalido;1;
6;14;2023-10-25 23:02:24;48;15;1,950000;23,850000;32092.65; 962.78 ; 33055.43 ;FOB;55;22;25;25;25;2;1;AEREO;Averbado;1544765;2024-02-20;0;44;301;;301;301;1;;613041921;39202310290812650001435514467883834010896555;Aguardando retorno da Sefaz;Autorizado;1;
3;11;2022-07-15 15:36:00;34;22;7,200000;50,610000;35887; 717.74 ; 36604.74 ;FOB;46;5;3;3;3;2;1;AEREO;Averbado;2127915;2024-02-19;0;645;280;;280;280;1;;232245842;34202272908126500014355117528570330108194444;Autorizado;Autorizado;1;
24;10;2023-09-13 00:57:36;8;27;3,840000;42,130000;9161.36; 91.61 ; 9252.97 ;CIF;39;21;8;21;21;3;1;AEREO;Averbado;197177;2024-03-01;0;507;724;;507;507;1;2024-02-20;913325512;41202392908126500014355102723955810108301111;Autorizado;Autorizado;1;
4;12;2023-07-07 10:19:12;25;10;40,660000;53,290000;11593.02; 347.79 ; 11940.81 ;FOB;77;10;19;19;19;1;1;AEREO;Averbado;2482797;2024-02-15;0;421;469;;469;469;1;;319339058;51202372908126500014355127124733440108409999;Autorizado;Autorizado;1;
10;10;2023-09-08 20:52:48;11;2;46,370000;25,550000;31922.12; 319.22 ; 32241.34 ;FOB;93;21;17;17;17;2;1;RODOVIARIO;Averbado;1832658;2024-02-21;0;703;930;;930;930;1;;941956070;15202392908126500014355101216076270108544444;Rejeitado;Schema Invalido;1;
3;15;2023-09-23 02:24:00;27;49;14,660000;22,700000;7378.52; 147.57 ; 7526.09 ;FOB;91;6;25;25;25;2;1;RODOVIARIO;Averbado;2558062;2024-02-25;0;691;59;;59;59;1;;431589105;44202392908126500014355155828690700108532222;Rejeitado;Schema Invalido;1;
16;13;2023-02-18 23:31:12;19;53;41,770000;27,080000;15502.48; 465.07 ; 15967.55 ;FOB;61;8;9;9;9;3;1;RODOVIARIO;Averbado;1518069;2024-02-17;0;599;272;;272;272;1;2024-03-05;653999305;51202322908126500014355134411433170108417777;Rejeitado;Schema Invalido;1;
3;13;2023-03-28 01:26:24;13;55;11,950000;18,260000;9811.67; 98.12 ; 9909.79 ;FOB;92;7;24;24;24;1;1;RODOVIARIO;Averbado;229145;2024-02-26;0;836;497;;497;497;1;;743755345;22202332908126500014355139378914501081477777;Rejeitado;Schema Invalido;1;
13;10;2023-01-23 22:48:00;3;50;42,490000;1,040000;35430.33; 1062.91 ; 36493.24 ;FOB;97;16;23;23;23;3;1;RODOVIARIO;Averbado;2045705;2024-02-19;0;759;887;;887;887;1;2024-02-25;819950633;51202312908126500014355104801496200108173333;Rejeitado;Schema Invalido;1;
10;12;2022-05-06 18:28:48;33;47;53,990000;15,960000;25465.1; 763.95 ; 26229.05 ;CIF;50;16;25;16;16;3;1;AEREO;Não Averbado;;2024-02-29;0;991;788;;991;991;1;;370432754;14202252908126500014355129863582260108752222;Rejeitado;Schema Invalido;1;
3;15;2023-03-10 09:21:36;5;33;30,830000;46,810000;30879.73; 308.8 ; 31188.53 ;FOB;6;2;3;3;3;3;1;RODOVIARIO;Não Averbado;;2024-02-17;0;248;857;;857;857;1;2024-02-15;413547840;23202332908126500014355158662336400108438888;Autorizado;Autorizado;1;
